team_full_name,team_id,game_type,game_type_id,playoff_outcome,playoff_outcome_id,years_since_last_active,start_year,team_improvement_during_regular_season,regular_season_sum,made_playoffs_sum,won_stanley_cup_sum,made_playoffs_efficiency,won_stanley_cup_efficiency,time_on_ice,regular_season_count,made_playoffs_count,won_stanely_cup_count,lost_in_stanely_cup_final_count,games_played,wins,nhl_metrics,nhl_metric_variance_values
Vancouver Canucks,23,Regular Season,2,Other,0,0,2011,0E-20,54,29,0,0.5370370370370371,3.4482757e-11,3830.0,1,0,0,0,82,51,high_danger_shots_for,-23.100000000000023
Anaheim Ducks,24,Regular Season,2,Other,0,0,2011,-0.32394366197183098592,31,14,1,0.45161290322580644,0.071428575,3907.0,1,0,0,0,82,34,high_danger_shots_for,3.8999999999999773
Dallas Stars,25,Regular Season,2,Other,0,0,2011,-0.30927835051546391753,31,19,1,0.6129032258064516,0.05263158,3880.0,1,0,0,0,82,42,high_danger_shots_for,-66.10000000000002
Los Angeles Kings,26,Regular Season,2,Other,0,0,2011,-0.16666666666666666667,57,33,2,0.5789473684210527,0.060606062,3801.0,1,0,0,0,82,40,high_danger_shots_for,-54.10000000000002
Phoenix Coyotes,27,Regular Season,2,Other,0,11,2011,0.07228915662650602410,17,8,0,0.47058823529411764,1.25e-10,3962.0,1,0,0,0,82,42,high_danger_shots_for,37.89999999999998
San Jose Sharks,28,Regular Season,2,Other,0,0,2011,-0.07692307692307692308,33,21,0,0.6363636363636364,4.7619048e-11,3989.0,1,0,0,0,82,43,high_danger_shots_for,40.89999999999998
Columbus Blue Jackets,29,Regular Season,2,Other,0,0,2011,-0.16901408450704225352,24,6,0,0.25,1.6666667e-10,3810.0,1,0,0,0,82,29,high_danger_shots_for,-38.10000000000002
Minnesota Wild,30,Regular Season,2,Other,0,0,2011,-0.02941176470588235294,24,13,0,0.5416666666666666,7.692307e-11,3879.0,1,0,0,0,82,35,high_danger_shots_for,-37.10000000000002
Winnipeg Jets,52,Regular Season,2,Other,0,0,2011,-0.08333333333333333333,14,7,0,0.5,1.4285714e-10,3910.0,1,0,0,0,82,37,high_danger_shots_for,18.899999999999977
New Jersey Devils,1,Regular Season,2,Other,0,0,2012,0.33333333333333333333,42,23,3,0.5476190476190477,0.13043478,2246.0,1,0,0,0,48,19,high_danger_shots_for,-18.69999999999999
New York Islanders,2,Regular Season,2,Other,0,0,2012,0.83333333333333333333,52,29,4,0.5576923076923077,0.13793103,2343.0,1,0,0,0,48,24,high_danger_shots_for,58.30000000000001
New York Rangers,3,Regular Season,2,Other,0,0,2012,-0.07142857142857142857,98,63,4,0.6428571428571429,0.06349207,2329.0,1,0,0,0,48,26,high_danger_shots_for,84.30000000000001
Philadelphia Flyers,4,Regular Season,2,Other,0,0,2012,-0.28767123287671232877,57,40,2,0.7017543859649122,0.05,2200.0,1,0,0,0,48,23,high_danger_shots_for,-41.69999999999999
Pittsburgh Penguins,5,Regular Season,2,Other,0,0,2012,-0.22388059701492537313,57,37,5,0.6491228070175439,0.13513513,2259.0,1,0,0,0,48,36,high_danger_shots_for,-1.6999999999999886
Boston Bruins,6,Regular Season,2,Other,0,0,2012,3.8333333333333333,100,77,6,0.77,0.077922076,2320.0,1,0,0,0,48,28,high_danger_shots_for,12.300000000000011
Buffalo Sabres,7,Regular Season,2,Other,0,0,2012,-0.28571428571428571429,54,29,0,0.5370370370370371,3.4482757e-11,2231.0,1,0,0,0,48,21,high_danger_shots_for,-30.69999999999999
Montreal Canadiens,8,Regular Season,2,Other,0,0,2012,1.0384615384615385,107,85,24,0.794392523364486,0.28235295,2194.0,1,0,0,0,48,29,high_danger_shots_for,0.30000000000001137
Ottawa Senators,9,Regular Season,2,Other,0,0,2012,1.5000000000000000,32,16,4,0.5,0.25,2270.0,1,0,0,0,48,25,high_danger_shots_for,14.300000000000011
Toronto Maple Leafs,10,Regular Season,2,Other,0,0,2012,0.45454545454545454545,97,69,11,0.711340206185567,0.1594203,2268.0,1,0,0,0,48,26,high_danger_shots_for,-37.69999999999999
Carolina Hurricanes,12,Regular Season,2,Other,0,0,2012,-0.08108108108108108108,27,11,1,0.4074074074074074,0.09090909,2278.0,1,0,0,0,48,19,high_danger_shots_for,34.30000000000001
Florida Panthers,13,Regular Season,2,Other,0,0,2012,-0.21686746987951807229,31,10,1,0.3225806451612903,0.1,2338.0,1,0,0,0,48,15,high_danger_shots_for,-30.69999999999999
Tampa Bay Lightning,14,Regular Season,2,Other,0,0,2012,0.09433962264150943396,32,16,3,0.5,0.1875,2280.0,1,0,0,0,48,18,high_danger_shots_for,13.300000000000011
Washington Capitals,15,Regular Season,2,Other,0,0,2012,2.5714285714285714,50,33,1,0.66,0.030303031,2288.0,1,0,0,0,48,27,high_danger_shots_for,-15.699999999999989
Chicago Blackhawks,16,Regular Season,2,Other,0,0,2012,-0.09756097560975609756,98,63,6,0.6428571428571429,0.0952381,2316.0,1,0,0,0,48,36,high_danger_shots_for,16.30000000000001
Detroit Red Wings,17,Regular Season,2,Other,0,0,2012,-0.01724137931034482759,92,62,11,0.6739130434782609,0.17741935,2250.0,1,0,0,0,48,24,high_danger_shots_for,13.300000000000011
Nashville Predators,18,Regular Season,2,Other,0,0,2012,-0.31746031746031746032,26,16,0,0.6153846153846154,6.25e-11,2345.0,1,0,0,0,48,16,high_danger_shots_for,-9.699999999999989
St Louis Blues,19,Regular Season,2,Other,0,0,2012,-0.28571428571428571429,57,45,1,0.7894736842105263,0.022222223,2301.0,1,0,0,0,48,29,high_danger_shots_for,-45.69999999999999
Calgary Flames,20,Regular Season,2,Other,0,0,2012,-0.38043478260869565217,44,25,1,0.5681818181818182,0.04,2319.0,1,0,0,0,48,19,high_danger_shots_for,13.300000000000011
Colorado Avalanche,21,Regular Season,2,Other,0,0,2012,-0.40384615384615384615,29,20,3,0.6896551724137931,0.15,2282.0,1,0,0,0,48,16,high_danger_shots_for,14.300000000000011
Edmonton Oilers,22,Regular Season,2,Other,0,0,2012,-0.01449275362318840580,45,26,5,0.5777777777777777,0.1923077,2239.0,1,0,0,0,48,19,high_danger_shots_for,-13.699999999999989
Vancouver Canucks,23,Regular Season,2,Other,0,0,2012,0E-20,54,29,0,0.5370370370370371,3.4482757e-11,2254.0,1,0,0,0,48,26,high_danger_shots_for,-9.699999999999989
Anaheim Ducks,24,Regular Season,2,Other,0,0,2012,-0.32394366197183098592,31,14,1,0.45161290322580644,0.071428575,2337.0,1,0,0,0,48,30,high_danger_shots_for,36.30000000000001
Dallas Stars,25,Regular Season,2,Other,0,0,2012,-0.30927835051546391753,31,19,1,0.6129032258064516,0.05263158,2232.0,1,0,0,0,48,22,high_danger_shots_for,-13.699999999999989
Los Angeles Kings,26,Regular Season,2,Other,0,0,2012,-0.16666666666666666667,57,33,2,0.5789473684210527,0.060606062,2279.0,1,0,0,0,48,27,high_danger_shots_for,-6.699999999999989
Phoenix Coyotes,27,Regular Season,2,Other,0,11,2012,0.07228915662650602410,17,8,0,0.47058823529411764,1.25e-10,2263.0,1,0,0,0,48,21,high_danger_shots_for,23.30000000000001
San Jose Sharks,28,Regular Season,2,Other,0,0,2012,-0.07692307692307692308,33,21,0,0.6363636363636364,4.7619048e-11,2306.0,1,0,0,0,48,25,high_danger_shots_for,1.3000000000000114
Columbus Blue Jackets,29,Regular Season,2,Other,0,0,2012,-0.16901408450704225352,24,6,0,0.25,1.6666667e-10,2294.0,1,0,0,0,48,24,high_danger_shots_for,-40.69999999999999
Minnesota Wild,30,Regular Season,2,Other,0,0,2012,-0.02941176470588235294,24,13,0,0.5416666666666666,7.692307e-11,2307.0,1,0,0,0,48,26,high_danger_shots_for,-6.699999999999989
Winnipeg Jets,52,Regular Season,2,Other,0,0,2012,-0.08333333333333333333,14,7,0,0.5,1.4285714e-10,2355.0,1,0,0,0,48,24,high_danger_shots_for,-11.699999999999989
New Jersey Devils,1,Regular Season,2,Other,0,0,2013,0.33333333333333333333,42,23,3,0.5476190476190477,0.13043478,3942.0,1,0,0,0,82,35,high_danger_shots_for,-1.3333333333333144
New York Islanders,2,Regular Season,2,Other,0,0,2013,0.83333333333333333333,52,29,4,0.5576923076923077,0.13793103,3907.0,1,0,0,0,82,34,high_danger_shots_for,116.66666666666669
New York Rangers,3,Regular Season,2,Other,0,0,2013,-0.07142857142857142857,98,63,4,0.6428571428571429,0.06349207,3936.0,1,0,0,0,82,45,high_danger_shots_for,130.66666666666669
Philadelphia Flyers,4,Regular Season,2,Other,0,0,2013,-0.28767123287671232877,57,40,2,0.7017543859649122,0.05,3738.0,1,0,0,0,82,42,high_danger_shots_for,-69.33333333333331
Pittsburgh Penguins,5,Regular Season,2,Other,0,0,2013,-0.22388059701492537313,57,37,5,0.6491228070175439,0.13513513,3905.0,1,0,0,0,82,51,high_danger_shots_for,-47.333333333333314
Boston Bruins,6,Regular Season,2,Other,0,0,2013,3.8333333333333333,100,77,6,0.77,0.077922076,3989.0,1,0,0,0,82,54,high_danger_shots_for,0.6666666666666856
Buffalo Sabres,7,Regular Season,2,Other,0,0,2013,-0.28571428571428571429,54,29,0,0.5370370370370371,3.4482757e-11,3890.0,1,0,0,0,82,21,high_danger_shots_for,-44.333333333333314
Montreal Canadiens,8,Regular Season,2,Other,0,0,2013,1.0384615384615385,107,85,24,0.794392523364486,0.28235295,3818.0,1,0,0,0,82,46,high_danger_shots_for,-0.3333333333333144
Ottawa Senators,9,Regular Season,2,Other,0,0,2013,1.5000000000000000,32,16,4,0.5,0.25,3812.0,1,0,0,0,82,37,high_danger_shots_for,-20.333333333333314
Toronto Maple Leafs,10,Regular Season,2,Other,0,0,2013,0.45454545454545454545,97,69,11,0.711340206185567,0.1594203,3914.0,1,0,0,0,82,38,high_danger_shots_for,-87.33333333333331
Carolina Hurricanes,12,Regular Season,2,Other,0,0,2013,-0.08108108108108108108,27,11,1,0.4074074074074074,0.09090909,3932.0,1,0,0,0,82,36,high_danger_shots_for,17.666666666666686
Florida Panthers,13,Regular Season,2,Other,0,0,2013,-0.21686746987951807229,31,10,1,0.3225806451612903,0.1,3914.0,1,0,0,0,82,29,high_danger_shots_for,-17.333333333333314
Tampa Bay Lightning,14,Regular Season,2,Other,0,0,2013,0.09433962264150943396,32,16,3,0.5,0.1875,3878.0,1,0,0,0,82,46,high_danger_shots_for,-18.333333333333314
Washington Capitals,15,Regular Season,2,Other,0,0,2013,2.5714285714285714,50,33,1,0.66,0.030303031,3878.0,1,0,0,0,82,38,high_danger_shots_for,-42.333333333333314
Chicago Blackhawks,16,Regular Season,2,Other,0,0,2013,-0.09756097560975609756,98,63,6,0.6428571428571429,0.0952381,3994.0,1,0,0,0,82,46,high_danger_shots_for,122.66666666666669
Detroit Red Wings,17,Regular Season,2,Other,0,0,2013,-0.01724137931034482759,92,62,11,0.6739130434782609,0.17741935,3854.0,1,0,0,0,82,39,high_danger_shots_for,-45.333333333333314
Nashville Predators,18,Regular Season,2,Other,0,0,2013,-0.31746031746031746032,26,16,0,0.6153846153846154,6.25e-11,4001.0,1,0,0,0,82,38,high_danger_shots_for,-16.333333333333314
St Louis Blues,19,Regular Season,2,Other,0,0,2013,-0.28571428571428571429,57,45,1,0.7894736842105263,0.022222223,3833.0,1,0,0,0,82,52,high_danger_shots_for,-30.333333333333314
Calgary Flames,20,Regular Season,2,Other,0,0,2013,-0.38043478260869565217,44,25,1,0.5681818181818182,0.04,3989.0,1,0,0,0,82,35,high_danger_shots_for,-49.333333333333314
Colorado Avalanche,21,Regular Season,2,Other,0,0,2013,-0.40384615384615384615,29,20,3,0.6896551724137931,0.15,3954.0,1,0,0,0,82,52,high_danger_shots_for,8.666666666666686
Edmonton Oilers,22,Regular Season,2,Other,0,0,2013,-0.01449275362318840580,45,26,5,0.5777777777777777,0.1923077,3838.0,1,0,0,0,82,29,high_danger_shots_for,-29.333333333333314
Vancouver Canucks,23,Regular Season,2,Other,0,0,2013,0E-20,54,29,0,0.5370370370370371,3.4482757e-11,3881.0,1,0,0,0,82,36,high_danger_shots_for,-21.333333333333314
Anaheim Ducks,24,Regular Season,2,Other,0,0,2013,-0.32394366197183098592,31,14,1,0.45161290322580644,0.071428575,3858.0,1,0,0,0,82,54,high_danger_shots_for,112.66666666666669
Dallas Stars,25,Regular Season,2,Other,0,0,2013,-0.30927835051546391753,31,19,1,0.6129032258064516,0.05263158,3861.0,1,0,0,0,82,40,high_danger_shots_for,20.666666666666686
Los Angeles Kings,26,Regular Season,2,Other,0,0,2013,-0.16666666666666666667,57,33,2,0.5789473684210527,0.060606062,3807.0,1,0,0,0,82,46,high_danger_shots_for,4.666666666666686
Phoenix Coyotes,27,Regular Season,2,Other,0,11,2013,0.07228915662650602410,17,8,0,0.47058823529411764,1.25e-10,3907.0,1,0,0,0,82,37,high_danger_shots_for,-40.333333333333314
San Jose Sharks,28,Regular Season,2,Other,0,0,2013,-0.07692307692307692308,33,21,0,0.6363636363636364,4.7619048e-11,3954.0,1,0,0,0,82,51,high_danger_shots_for,88.66666666666669
Columbus Blue Jackets,29,Regular Season,2,Other,0,0,2013,-0.16901408450704225352,24,6,0,0.25,1.6666667e-10,3837.0,1,0,0,0,82,43,high_danger_shots_for,-15.333333333333314
Minnesota Wild,30,Regular Season,2,Other,0,0,2013,-0.02941176470588235294,24,13,0,0.5416666666666666,7.692307e-11,3938.0,1,0,0,0,82,43,high_danger_shots_for,-85.33333333333331
Winnipeg Jets,52,Regular Season,2,Other,0,0,2013,-0.08333333333333333333,14,7,0,0.5,1.4285714e-10,3880.0,1,0,0,0,82,37,high_danger_shots_for,57.666666666666686
New Jersey Devils,1,Regular Season,2,Other,0,0,2014,0.33333333333333333333,42,23,3,0.5476190476190477,0.13043478,3956.0,1,0,0,0,82,32,high_danger_shots_for,-71.89999999999998
New York Islanders,2,Regular Season,2,Other,0,0,2014,0.83333333333333333333,52,29,4,0.5576923076923077,0.13793103,4003.0,1,0,0,0,82,47,high_danger_shots_for,227.10000000000002
New York Rangers,3,Regular Season,2,Other,0,0,2014,-0.07142857142857142857,98,63,4,0.6428571428571429,0.06349207,4010.0,1,0,0,0,82,53,high_danger_shots_for,109.10000000000002
Philadelphia Flyers,4,Regular Season,2,Other,0,0,2014,-0.28767123287671232877,57,40,2,0.7017543859649122,0.05,3929.0,1,0,0,0,82,33,high_danger_shots_for,-50.89999999999998
Pittsburgh Penguins,5,Regular Season,2,Other,0,0,2014,-0.22388059701492537313,57,37,5,0.6491228070175439,0.13513513,3860.0,1,0,0,0,82,43,high_danger_shots_for,-8.899999999999977
Boston Bruins,6,Regular Season,2,Other,0,0,2014,3.8333333333333333,100,77,6,0.77,0.077922076,4033.0,1,0,0,0,82,41,high_danger_shots_for,-22.899999999999977
Buffalo Sabres,7,Regular Season,2,Other,0,0,2014,-0.28571428571428571429,54,29,0,0.5370370370370371,3.4482757e-11,3997.0,1,0,0,0,82,23,high_danger_shots_for,-26.899999999999977
Montreal Canadiens,8,Regular Season,2,Other,0,0,2014,1.0384615384615385,107,85,24,0.794392523364486,0.28235295,3934.0,1,0,0,0,82,50,high_danger_shots_for,-20.899999999999977
Ottawa Senators,9,Regular Season,2,Other,0,0,2014,1.5000000000000000,32,16,4,0.5,0.25,3865.0,1,0,0,0,82,43,high_danger_shots_for,23.100000000000023
Toronto Maple Leafs,10,Regular Season,2,Other,0,0,2014,0.45454545454545454545,97,69,11,0.711340206185567,0.1594203,3853.0,1,0,0,0,82,30,high_danger_shots_for,-43.89999999999998
Carolina Hurricanes,12,Regular Season,2,Other,0,0,2014,-0.08108108108108108108,27,11,1,0.4074074074074074,0.09090909,4042.0,1,0,0,0,82,30,high_danger_shots_for,3.1000000000000227
Florida Panthers,13,Regular Season,2,Other,0,0,2014,-0.21686746987951807229,31,10,1,0.3225806451612903,0.1,3947.0,1,0,0,0,82,38,high_danger_shots_for,-23.899999999999977
Tampa Bay Lightning,14,Regular Season,2,Other,0,0,2014,0.09433962264150943396,32,16,3,0.5,0.1875,3861.0,1,0,0,0,82,50,high_danger_shots_for,56.10000000000002
Washington Capitals,15,Regular Season,2,Other,0,0,2014,2.5714285714285714,50,33,1,0.66,0.030303031,3922.0,1,0,0,0,82,45,high_danger_shots_for,-8.899999999999977
Chicago Blackhawks,16,Regular Season,2,Other,0,0,2014,-0.09756097560975609756,98,63,6,0.6428571428571429,0.0952381,3999.0,1,0,0,0,82,48,high_danger_shots_for,71.10000000000002
Detroit Red Wings,17,Regular Season,2,Other,0,0,2014,-0.01724137931034482759,92,62,11,0.6739130434782609,0.17741935,3826.0,1,0,0,0,82,43,high_danger_shots_for,-32.89999999999998
Nashville Predators,18,Regular Season,2,Other,0,0,2014,-0.31746031746031746032,26,16,0,0.6153846153846154,6.25e-11,3951.0,1,0,0,0,82,47,high_danger_shots_for,-35.89999999999998
St Louis Blues,19,Regular Season,2,Other,0,0,2014,-0.28571428571428571429,57,45,1,0.7894736842105263,0.022222223,3941.0,1,0,0,0,82,51,high_danger_shots_for,-24.899999999999977
Calgary Flames,20,Regular Season,2,Other,0,0,2014,-0.38043478260869565217,44,25,1,0.5681818181818182,0.04,4019.0,1,0,0,0,82,45,high_danger_shots_for,-56.89999999999998
Colorado Avalanche,21,Regular Season,2,Other,0,0,2014,-0.40384615384615384615,29,20,3,0.6896551724137931,0.15,3949.0,1,0,0,0,82,39,high_danger_shots_for,-61.89999999999998
Edmonton Oilers,22,Regular Season,2,Other,0,0,2014,-0.01449275362318840580,45,26,5,0.5777777777777777,0.1923077,4068.0,1,0,0,0,82,24,high_danger_shots_for,-48.89999999999998
Vancouver Canucks,23,Regular Season,2,Other,0,0,2014,0E-20,54,29,0,0.5370370370370371,3.4482757e-11,3925.0,1,0,0,0,82,48,high_danger_shots_for,4.100000000000023
Anaheim Ducks,24,Regular Season,2,Other,0,0,2014,-0.32394366197183098592,31,14,1,0.45161290322580644,0.071428575,3949.0,1,0,0,0,82,51,high_danger_shots_for,10.100000000000023
Dallas Stars,25,Regular Season,2,Other,0,0,2014,-0.30927835051546391753,31,19,1,0.6129032258064516,0.05263158,3861.0,1,0,0,0,82,41,high_danger_shots_for,41.10000000000002
Los Angeles Kings,26,Regular Season,2,Other,0,0,2014,-0.16666666666666666667,57,33,2,0.5789473684210527,0.060606062,3975.0,1,0,0,0,82,40,high_danger_shots_for,-16.899999999999977
San Jose Sharks,28,Regular Season,2,Other,0,0,2014,-0.07692307692307692308,33,21,0,0.6363636363636364,4.7619048e-11,4001.0,1,0,0,0,82,40,high_danger_shots_for,43.10000000000002
Columbus Blue Jackets,29,Regular Season,2,Other,0,0,2014,-0.16901408450704225352,24,6,0,0.25,1.6666667e-10,3867.0,1,0,0,0,82,42,high_danger_shots_for,31.100000000000023
Minnesota Wild,30,Regular Season,2,Other,0,0,2014,-0.02941176470588235294,24,13,0,0.5416666666666666,7.692307e-11,3939.0,1,0,0,0,82,46,high_danger_shots_for,16.100000000000023
Winnipeg Jets,52,Regular Season,2,Other,0,0,2014,-0.08333333333333333333,14,7,0,0.5,1.4285714e-10,3807.0,1,0,0,0,82,43,high_danger_shots_for,-15.899999999999977
Arizona Coyotes,53,Regular Season,2,Other,0,1,2014,0.37500000000000000000,10,1,0,0.1,1e-09,3963.0,1,0,0,0,82,24,high_danger_shots_for,-61.89999999999998
New Jersey Devils,1,Regular Season,2,Other,0,0,2015,0.33333333333333333333,42,23,3,0.5476190476190477,0.13043478,3875.0,1,0,0,0,82,38,high_danger_shots_for,-86.56666666666666
New York Islanders,2,Regular Season,2,Other,0,0,2015,0.83333333333333333333,52,29,4,0.5576923076923077,0.13793103,4013.0,1,0,0,0,82,45,high_danger_shots_for,53.43333333333334
New York Rangers,3,Regular Season,2,Other,0,0,2015,-0.07142857142857142857,98,63,4,0.6428571428571429,0.06349207,3995.0,1,0,0,0,82,46,high_danger_shots_for,27.433333333333337
Philadelphia Flyers,4,Regular Season,2,Other,0,0,2015,-0.28767123287671232877,57,40,2,0.7017543859649122,0.05,3851.0,1,0,0,0,82,41,high_danger_shots_for,-35.56666666666666
Pittsburgh Penguins,5,Regular Season,2,Other,0,0,2015,-0.22388059701492537313,57,37,5,0.6491228070175439,0.13513513,3904.0,1,0,0,0,82,48,high_danger_shots_for,102.43333333333334
Boston Bruins,6,Regular Season,2,Other,0,0,2015,3.8333333333333333,100,77,6,0.77,0.077922076,3945.0,1,0,0,0,82,42,high_danger_shots_for,-30.566666666666663
Buffalo Sabres,7,Regular Season,2,Other,0,0,2015,-0.28571428571428571429,54,29,0,0.5370370370370371,3.4482757e-11,3993.0,1,0,0,0,82,35,high_danger_shots_for,-54.56666666666666
Montreal Canadiens,8,Regular Season,2,Other,0,0,2015,1.0384615384615385,107,85,24,0.794392523364486,0.28235295,3915.0,1,0,0,0,82,38,high_danger_shots_for,23.433333333333337
Ottawa Senators,9,Regular Season,2,Other,0,0,2015,1.5000000000000000,32,16,4,0.5,0.25,3960.0,1,0,0,0,82,38,high_danger_shots_for,-31.566666666666663
Toronto Maple Leafs,10,Regular Season,2,Other,0,0,2015,0.45454545454545454545,97,69,11,0.711340206185567,0.1594203,3866.0,1,0,0,0,82,29,high_danger_shots_for,-30.566666666666663
Carolina Hurricanes,12,Regular Season,2,Other,0,0,2015,-0.08108108108108108108,27,11,1,0.4074074074074074,0.09090909,4035.0,1,0,0,0,82,35,high_danger_shots_for,23.433333333333337
Florida Panthers,13,Regular Season,2,Other,0,0,2015,-0.21686746987951807229,31,10,1,0.3225806451612903,0.1,3864.0,1,0,0,0,82,47,high_danger_shots_for,-38.56666666666666
Tampa Bay Lightning,14,Regular Season,2,Other,0,0,2015,0.09433962264150943396,32,16,3,0.5,0.1875,3825.0,1,0,0,0,82,46,high_danger_shots_for,-37.56666666666666
Washington Capitals,15,Regular Season,2,Other,0,0,2015,2.5714285714285714,50,33,1,0.66,0.030303031,3939.0,1,0,0,0,82,56,high_danger_shots_for,8.433333333333337
Chicago Blackhawks,16,Regular Season,2,Other,0,0,2015,-0.09756097560975609756,98,63,6,0.6428571428571429,0.0952381,3989.0,1,0,0,0,82,47,high_danger_shots_for,3.433333333333337
Detroit Red Wings,17,Regular Season,2,Other,0,0,2015,-0.01724137931034482759,92,62,11,0.6739130434782609,0.17741935,3861.0,1,0,0,0,82,41,high_danger_shots_for,-12.566666666666663
Nashville Predators,18,Regular Season,2,Other,0,0,2015,-0.31746031746031746032,26,16,0,0.6153846153846154,6.25e-11,3920.0,1,0,0,0,82,41,high_danger_shots_for,-28.566666666666663
St Louis Blues,19,Regular Season,2,Other,0,0,2015,-0.28571428571428571429,57,45,1,0.7894736842105263,0.022222223,3908.0,1,0,0,0,82,49,high_danger_shots_for,29.433333333333337
Calgary Flames,20,Regular Season,2,Other,0,0,2015,-0.38043478260869565217,44,25,1,0.5681818181818182,0.04,3965.0,1,0,0,0,82,35,high_danger_shots_for,-0.5666666666666629
Colorado Avalanche,21,Regular Season,2,Other,0,0,2015,-0.40384615384615384615,29,20,3,0.6896551724137931,0.15,3890.0,1,0,0,0,82,39,high_danger_shots_for,-72.56666666666666
